label,hash,flavor_text
WAZANAME_492,8537E8D6AAD62207,Foul Play
WAZANAME_493,8537E7D6AAD62054,Simple Beam
WAZANAME_494,8537E6D6AAD61EA1,Entrainment
WAZANAME_495,8537E5D6AAD61CEE,After You
WAZANAME_496,8537E4D6AAD61B3B,Round
WAZANAME_497,8537E3D6AAD61988,Echoed Voice
WAZANAME_498,8537E2D6AAD617D5,Chip Away
WAZANAME_499,8537E1D6AAD61622,Clear Smog
WAZANAME_500,8E660FD6B02EF5B7,Stored Power
WAZANAME_501,8E660ED6B02EF404,Quick Guard
WAZANAME_502,8E6611D6B02EF91D,Ally Switch
WAZANAME_503,8E6610D6B02EF76A,Scald
WAZANAME_504,8E660BD6B02EEEEB,Shell Smash
WAZANAME_505,8E660AD6B02EED38,Heal Pulse
WAZANAME_506,8E660DD6B02EF251,Hex
WAZANAME_507,8E660CD6B02EF09E,Sky Drop
WAZANAME_508,8E6607D6B02EE81F,Shift Gear
WAZANAME_509,8E6606D6B02EE66C,Circle Throw
WAZANAME_510,8E6289D6B02BDC2E,Incinerate
WAZANAME_511,8E628AD6B02BDDE1,Quash
WAZANAME_512,8E6287D6B02BD8C8,Acrobatics
WAZANAME_513,8E6288D6B02BDA7B,Reflect Type
WAZANAME_514,8E628DD6B02BE2FA,Retaliate
WAZANAME_515,8E628ED6B02BE4AD,Final Gambit
WAZANAME_516,8E628BD6B02BDF94,Bestow
WAZANAME_517,8E628CD6B02BE147,Inferno
WAZANAME_518,8E6281D6B02BCE96,Water Pledge
WAZANAME_519,8E6282D6B02BD049,Fire Pledge
WAZANAME_520,8E5F03D6B028C2A5,Grass Pledge
WAZANAME_521,8E5F02D6B028C0F2,Volt Switch
WAZANAME_522,8E5F01D6B028BF3F,Struggle Bug
WAZANAME_523,8E5F00D6B028BD8C,Bulldoze
WAZANAME_524,8E5EFFD6B028BBD9,Frost Breath
WAZANAME_525,8E5EFED6B028BA26,Dragon Tail
WAZANAME_526,8E5EFDD6B028B873,Work Up
WAZANAME_527,8E5EFCD6B028B6C0,Electroweb
WAZANAME_528,8E5F0BD6B028D03D,Wild Charge
WAZANAME_529,8E5F0AD6B028CE8A,Drill Run
WAZANAME_530,8E5BFDD6B026829C,Dual Chop
WAZANAME_531,8E5BFED6B026844F,Heart Stamp
WAZANAME_532,8E5BFFD6B0268602,Horn Leech
WAZANAME_533,8E5C00D6B02687B5,Sacred Sword
WAZANAME_534,8E5BF9D6B0267BD0,Razor Shell
WAZANAME_535,8E5BFAD6B0267D83,Heat Crash
WAZANAME_536,8E5BFBD6B0267F36,Leaf Tornado
WAZANAME_537,8E5BFCD6B02680E9,Steamroller
WAZANAME_538,8E5C05D6B0269034,Cotton Guard
WAZANAME_539,8E5C06D6B02691E7,Night Daze
WAZANAME_540,8E5877D6B0236913,Psystrike
WAZANAME_541,8E5876D6B0236760,Tail Slap
WAZANAME_542,8E5879D6B0236C79,Hurricane
WAZANAME_543,8E5878D6B0236AC6,Head Charge
WAZANAME_544,8E587BD6B0236FDF,Gear Grind
WAZANAME_545,8E587AD6B0236E2C,Searing Shot
WAZANAME_546,8E587DD6B0237345,Techno Blast
WAZANAME_547,8E587CD6B0237192,Relic Song
WAZANAME_548,8E587FD6B02376AB,Secret Sword
WAZANAME_549,8E587ED6B02374F8,Glaciate
WAZANAME_550,8E5511D6B02085EA,Bolt Strike
WAZANAME_551,8E5512D6B020879D,Blue Flare
WAZANAME_552,8E550FD6B0208284,Fiery Dance
WAZANAME_553,8E5510D6B0208437,Freeze Shock
WAZANAME_554,8E550DD6B0207F1E,Ice Burn
WAZANAME_555,8E550ED6B02080D1,Snarl
WAZANAME_556,8E550BD6B0207BB8,Icicle Crash
WAZANAME_557,8E550CD6B0207D6B,V-create
WAZANAME_558,8E5509D6B0207852,Fusion Flare
WAZANAME_559,8E550AD6B0207A05,Fusion Bolt
WAZANAME_560,8E518BD6B01D6C61,Flying Press
WAZANAME_561,8E518AD6B01D6AAE,Mat Block
WAZANAME_562,8E5189D6B01D68FB,Belch
WAZANAME_563,8E5188D6B01D6748,Rototiller
WAZANAME_564,8E518FD6B01D732D,Sticky Web
WAZANAME_565,8E518ED6B01D717A,Fell Stinger
WAZANAME_566,8E518DD6B01D6FC7,Phantom Force
WAZANAME_567,8E518CD6B01D6E14,Trick-or-Treat
WAZANAME_568,8E5183D6B01D5EC9,Noble Roar
WAZANAME_569,8E5182D6B01D5D16,Ion Deluge
WAZANAME_570,8E4E05D6B01A52D8,Parabolic Charge
WAZANAME_571,8E4E06D6B01A548B,Forest’s Curse
WAZANAME_572,8E4E07D6B01A563E,Petal Blizzard
WAZANAME_573,8E4E08D6B01A57F1,Freeze-Dry
WAZANAME_574,8E4E09D6B01A59A4,Disarming Voice
WAZANAME_575,8E4E0AD6B01A5B57,Parting Shot
WAZANAME_576,8E4E0BD6B01A5D0A,Topsy-Turvy
WAZANAME_577,8E4E0CD6B01A5EBD,Draining Kiss
WAZANAME_578,8E4DFDD6B01A4540,Crafty Shield
WAZANAME_579,8E4DFED6B01A46F3,Flower Shield
WAZANAME_580,8E4AFFD6B01812CF,Grassy Terrain
WAZANAME_581,8E4AFED6B018111C,Misty Terrain
WAZANAME_582,8E4B01D6B0181635,Electrify
WAZANAME_583,8E4B00D6B0181482,Play Rough
WAZANAME_584,8E4AFBD6B0180C03,Fairy Wind
WAZANAME_585,8E4AFAD6B0180A50,Moonblast
WAZANAME_586,8E4AFDD6B0180F69,Boomburst
WAZANAME_587,8E4AFCD6B0180DB6,Fairy Lock
WAZANAME_588,8E4B07D6B0182067,King’s Shield
WAZANAME_589,8E4B06D6B0181EB4,Play Nice
WAZANAME_590,8E4779D6B014F946,Confide
WAZANAME_591,8E477AD6B014FAF9,Diamond Storm
WAZANAME_592,8E4777D6B014F5E0,Steam Eruption
WAZANAME_593,8E4778D6B014F793,Hyperspace Hole
WAZANAME_594,8E477DD6B0150012,Water Shuriken
WAZANAME_595,8E477ED6B01501C5,Mystical Fire
WAZANAME_596,8E477BD6B014FCAC,Spiky Shield
WAZANAME_597,8E477CD6B014FE5F,Aromatic Mist
WAZANAME_598,8E4781D6B01506DE,Eerie Impulse
WAZANAME_599,8E4782D6B0150891,Venom Drench
WAZANAME_600,970FAAD6B5172AC2,Powder
WAZANAME_601,970FABD6B5172C75,Geomancy
WAZANAME_602,970FA8D6B517275C,Magnetic Flux
WAZANAME_603,970FA9D6B517290F,Happy Hour
WAZANAME_604,970FA6D6B51723F6,Electric Terrain
WAZANAME_605,970FA7D6B51725A9,Dazzling Gleam
WAZANAME_606,970FA4D6B5172090,Celebrate
WAZANAME_607,970FA5D6B5172243,Hold Hands
WAZANAME_608,970FB2D6B517385A,Baby-Doll Eyes
WAZANAME_609,970FB3D6B5173A0D,Nuzzle
WAZANAME_610,9712B0D6B5196ACB,Hold Back
WAZANAME_611,9712AFD6B5196918,Infestation
WAZANAME_612,9712B2D6B5196E31,Power-Up Punch
WAZANAME_613,9712B1D6B5196C7E,Oblivion Wing
WAZANAME_614,9712B4D6B5197197,Thousand Arrows
WAZANAME_615,9712B3D6B5196FE4,Thousand Waves
WAZANAME_616,9712B6D6B51974FD,Land’s Wrath
WAZANAME_617,9712B5D6B519734A,Light of Ruin
WAZANAME_618,9712A8D6B5195D33,Origin Pulse
WAZANAME_619,9712A7D6B5195B80,Precipice Blades
WAZANAME_620,97089ED6B510F7B0,Dragon Ascent
WAZANAME_621,97089FD6B510F963,Hyperspace Fury
WAZANAME_622,9708A0D6B510FB16,Breakneck Blitz
WAZANAME_623,9708A1D6B510FCC9,Breakneck Blitz
WAZANAME_624,9708A2D6B510FE7C,All-Out Pummeling
WAZANAME_625,9708A3D6B511002F,All-Out Pummeling
WAZANAME_626,9708A4D6B51101E2,Supersonic Skystrike
WAZANAME_627,9708A5D6B5110395,Supersonic Skystrike
WAZANAME_628,9708A6D6B5110548,Acid Downpour
WAZANAME_629,9708A7D6B51106FB,Acid Downpour
WAZANAME_630,970C24D6B5141139,Tectonic Rage
WAZANAME_631,970C23D6B5140F86,Tectonic Rage
WAZANAME_632,970C22D6B5140DD3,Continental Crush
WAZANAME_633,970C21D6B5140C20,Continental Crush
WAZANAME_634,970C28D6B5141805,Savage Spin-Out
WAZANAME_635,970C27D6B5141652,Savage Spin-Out
WAZANAME_636,970C26D6B514149F,Never-Ending Nightmare
WAZANAME_637,970C25D6B51412EC,Never-Ending Nightmare
WAZANAME_638,970C2CD6B5141ED1,Corkscrew Crash
WAZANAME_639,970C2BD6B5141D1E,Corkscrew Crash
WAZANAME_640,971D22D6B5228106,Inferno Overdrive
WAZANAME_641,971D23D6B52282B9,Inferno Overdrive
WAZANAME_642,971D20D6B5227DA0,Hydro Vortex
WAZANAME_643,971D21D6B5227F53,Hydro Vortex
WAZANAME_644,971D26D6B52287D2,Bloom Doom
WAZANAME_645,971D27D6B5228985,Bloom Doom
WAZANAME_646,971D24D6B522846C,Gigavolt Havoc
WAZANAME_647,971D25D6B522861F,Gigavolt Havoc
WAZANAME_648,971D2AD6B5228E9E,Shattered Psyche
WAZANAME_649,971D2BD6B5229051,Shattered Psyche
WAZANAME_650,9720A8D6B5259A8F,Subzero Slammer
WAZANAME_651,9720A7D6B52598DC,Subzero Slammer
WAZANAME_652,9720AAD6B5259DF5,Devastating Drake
WAZANAME_653,9720A9D6B5259C42,Devastating Drake
WAZANAME_654,9720A4D6B52593C3,Black Hole Eclipse
WAZANAME_655,9720A3D6B5259210,Black Hole Eclipse
WAZANAME_656,9720A6D6B5259729,Twinkle Tackle
WAZANAME_657,9720A5D6B5259576,Twinkle Tackle
WAZANAME_658,9720B0D6B525A827,Catastropika
WAZANAME_659,9720AFD6B525A674,Shore Up
WAZANAME_660,971636D6B51C8454,First Impression
WAZANAME_661,971637D6B51C8607,Baneful Bunker
WAZANAME_662,971638D6B51C87BA,Spirit Shackle
WAZANAME_663,971639D6B51C896D,Darkest Lariat
WAZANAME_664,971632D6B51C7D88,Sparkling Aria
WAZANAME_665,971633D6B51C7F3B,Ice Hammer
WAZANAME_666,971634D6B51C80EE,Floral Healing
WAZANAME_667,971635D6B51C82A1,High Horsepower
WAZANAME_668,97162ED6B51C76BC,Strength Sap
WAZANAME_669,97162FD6B51C786F,Solar Blade
WAZANAME_670,9719BCD6B51F9DDD,Leafage
WAZANAME_671,9719BBD6B51F9C2A,Spotlight
WAZANAME_672,9719BAD6B51F9A77,Toxic Thread
WAZANAME_673,9719B9D6B51F98C4,Laser Focus
WAZANAME_674,9719B8D6B51F9711,Gear Up
WAZANAME_675,9719B7D6B51F955E,Throat Chop
WAZANAME_676,9719B6D6B51F93AB,Pollen Puff
WAZANAME_677,9719B5D6B51F91F8,Anchor Shot
WAZANAME_678,9719B4D6B51F9045,Psychic Terrain
WAZANAME_679,9719B3D6B51F8E92,Lunge
WAZANAME_680,972ABAD6B52E0DAA,Fire Lash
WAZANAME_681,972ABBD6B52E0F5D,Power Trip
WAZANAME_682,972AB8D6B52E0A44,Burn Up
WAZANAME_683,972AB9D6B52E0BF7,Speed Swap
WAZANAME_684,972AB6D6B52E06DE,Smart Strike
WAZANAME_685,972AB7D6B52E0891,Purify
WAZANAME_686,972AB4D6B52E0378,Revelation Dance
WAZANAME_687,972AB5D6B52E052B,Core Enforcer
WAZANAME_688,972AB2D6B52E0012,Trop Kick
WAZANAME_689,972AB3D6B52E01C5,Instruct
WAZANAME_690,972E20D6B530F0D3,Beak Blast
WAZANAME_691,972E1FD6B530EF20,Clanging Scales
WAZANAME_692,972E22D6B530F439,Dragon Hammer
WAZANAME_693,972E21D6B530F286,Brutal Swing
WAZANAME_694,972E24D6B530F79F,Aurora Veil
WAZANAME_695,972E23D6B530F5EC,Sinister Arrow Raid
WAZANAME_696,972E26D6B530FB05,Malicious Moonsault
WAZANAME_697,972E25D6B530F952,Oceanic Operetta
WAZANAME_698,972E28D6B530FE6B,Guardian of Alola
WAZANAME_699,972E27D6B530FCB8,Soul-Stealing 7-Star Strike
WAZANAME_700,A025E5D6BA5B8E8D,Stoked Sparksurfer
WAZANAME_701,A025E4D6BA5B8CDA,Pulverizing Pancake
WAZANAME_702,A025E3D6BA5B8B27,Extreme Evoboost
WAZANAME_703,A025E2D6BA5B8974,Genesis Supernova
WAZANAME_704,A025E1D6BA5B87C1,Shell Trap
WAZANAME_705,A025E0D6BA5B860E,Fleur Cannon
WAZANAME_706,A025DFD6BA5B845B,Psychic Fangs
WAZANAME_707,A025DED6BA5B82A8,Stomping Tantrum
WAZANAME_708,A025DDD6BA5B80F5,Shadow Bone
WAZANAME_709,A025DCD6BA5B7F42,Accelerock
WAZANAME_710,A0225FD6BA587504,Liquidation
WAZANAME_711,A02260D6BA5876B7,Prismatic Laser
WAZANAME_712,A02261D6BA58786A,Spectral Thief
WAZANAME_713,A02262D6BA587A1D,Sunsteel Strike
WAZANAME_714,A0225BD6BA586E38,Moongeist Beam
WAZANAME_715,A0225CD6BA586FEB,Tearful Look
WAZANAME_716,A0225DD6BA58719E,Zing Zap
WAZANAME_717,A0225ED6BA587351,Nature’s Madness
WAZANAME_718,A02257D6BA58676C,Multi-Attack
WAZANAME_719,A02258D6BA58691F,"10,000,000 Volt Thunderbolt"
WAZANAME_720,A02C51D6BA60B1BF,Mind Blown
WAZANAME_721,A02C50D6BA60B00C,Plasma Fists
WAZANAME_722,A02C53D6BA60B525,Photon Geyser
WAZANAME_723,A02C52D6BA60B372,Light That Burns the Sky
WAZANAME_724,A02C4DD6BA60AAF3,Searing Sunraze Smash
WAZANAME_725,A02C4CD6BA60A940,Menacing Moonraze Maelstrom
WAZANAME_726,A02C4FD6BA60AE59,Let’s Snuggle Forever
WAZANAME_727,A02C4ED6BA60ACA6,Splintered Stormshards
WAZANAME_728,A02C59D6BA60BF57,Clangorous Soulblaze
WAZANAME_729,A02C58D6BA60BDA4,Zippy Zap
WAZANAME_730,A0294BD6BA5E71B6,Splishy Splash
WAZANAME_731,A0294CD6BA5E7369,Floaty Fall
WAZANAME_732,A02949D6BA5E6E50,Pika Papow
WAZANAME_733,A0294AD6BA5E7003,Bouncy Bubble
WAZANAME_734,A0294FD6BA5E7882,Buzzy Buzz
WAZANAME_735,A02950D6BA5E7A35,Sizzly Slide
WAZANAME_736,A0294DD6BA5E751C,Glitzy Glow
WAZANAME_737,A0294ED6BA5E76CF,Baddy Bad
WAZANAME_738,A02953D6BA5E7F4E,Sappy Seed
WAZANAME_739,A02954D6BA5E8101,Freezy Frost
WAZANAME_740,A0184DD6BA5001E9,Sparkly Swirl
WAZANAME_741,A0184CD6BA500036,Veevee Volley
WAZANAME_742,A0184BD6BA4FFE83,Double Iron Bash
WAZANAME_743,A0184AD6BA4FFCD0,Max Guard
WAZANAME_744,A01851D6BA5008B5,Dynamax Cannon
WAZANAME_745,A01850D6BA500702,Snipe Shot
WAZANAME_746,A0184FD6BA50054F,Jaw Lock
WAZANAME_747,A0184ED6BA50039C,Stuff Cheeks
WAZANAME_748,A01855D6BA500F81,No Retreat
WAZANAME_749,A01854D6BA500DCE,Tar Shot
WAZANAME_750,A014C7D6BA4CE860,Magic Powder
WAZANAME_751,A014C8D6BA4CEA13,Dragon Darts
WAZANAME_752,A014C9D6BA4CEBC6,Teatime
WAZANAME_753,A014CAD6BA4CED79,Octolock
WAZANAME_754,A014CBD6BA4CEF2C,Bolt Beak
WAZANAME_755,A014CCD6BA4CF0DF,Fishious Rend
WAZANAME_756,A014CDD6BA4CF292,Court Change
WAZANAME_757,A014CED6BA4CF445,Max Flare
WAZANAME_758,A014CFD6BA4CF5F8,Max Flutterby
WAZANAME_759,A014D0D6BA4CF7AB,Max Lightning
WAZANAME_760,A01ED9D6BA555B7B,Max Strike
WAZANAME_761,A01ED8D6BA5559C8,Max Knuckle
WAZANAME_762,A01EDBD6BA555EE1,Max Phantasm
WAZANAME_763,A01EDAD6BA555D2E,Max Hailstorm
WAZANAME_764,A01EDDD6BA556247,Max Ooze
WAZANAME_765,A01EDCD6BA556094,Max Geyser
WAZANAME_766,A01EDFD6BA5565AD,Max Airstream
WAZANAME_767,A01EDED6BA5563FA,Max Starfall
WAZANAME_768,A01ED1D6BA554DE3,Max Wyrmwind
WAZANAME_769,A01ED0D6BA554C30,Max Mindstorm
WAZANAME_770,A01B53D6BA5241F2,Max Rockfall
WAZANAME_771,A01B54D6BA5243A5,Max Quake
WAZANAME_772,A01B51D6BA523E8C,Max Darkness
WAZANAME_773,A01B52D6BA52403F,Max Overgrowth
WAZANAME_774,A01B4FD6BA523B26,Max Steelspike
WAZANAME_775,A01B50D6BA523CD9,Clangorous Soul
WAZANAME_776,A01B4DD6BA5237C0,Body Press
WAZANAME_777,A01B4ED6BA523973,Decorate
WAZANAME_778,A01B5BD6BA524F8A,Drum Beating
WAZANAME_779,A01B5CD6BA52513D,Snap Trap
WAZANAME_780,A040D5D6BA723B15,Pyro Ball
WAZANAME_781,A040D4D6BA723962,Behemoth Blade
WAZANAME_782,A040D3D6BA7237AF,Behemoth Bash
WAZANAME_783,A040D2D6BA7235FC,Aura Wheel
WAZANAME_784,A040D1D6BA723449,Breaking Swipe
WAZANAME_785,A040D0D6BA723296,Branch Poke
WAZANAME_786,A040CFD6BA7230E3,Overdrive
WAZANAME_787,A040CED6BA722F30,Apple Acid
WAZANAME_788,A040DDD6BA7248AD,Grav Apple
WAZANAME_789,A040DCD6BA7246FA,Spirit Break
WAZANAME_790,A03D4FD6BA6F218C,Strange Steam
WAZANAME_791,A03D50D6BA6F233F,Life Dew
WAZANAME_792,A03D51D6BA6F24F2,Obstruct
WAZANAME_793,A03D52D6BA6F26A5,False Surrender
WAZANAME_794,A03D4BD6BA6F1AC0,Meteor Assault
WAZANAME_795,A03D4CD6BA6F1C73,Eternabeam
WAZANAME_796,A03D4DD6BA6F1E26,Steel Beam
WAZANAME_797,A03D4ED6BA6F1FD9,Expanding Force
WAZANAME_798,A03D57D6BA6F2F24,Steel Roller
WAZANAME_799,A03D58D6BA6F30D7,Scale Shot
WAZANAME_800,A78900D6BE2E2778,Meteor Beam
WAZANAME_801,A78901D6BE2E292B,Shell Side Arm
WAZANAME_802,A78902D6BE2E2ADE,Misty Explosion
WAZANAME_803,A78903D6BE2E2C91,Grassy Glide
WAZANAME_804,A78904D6BE2E2E44,Rising Voltage
WAZANAME_805,A78905D6BE2E2FF7,Terrain Pulse
WAZANAME_806,A78906D6BE2E31AA,Skitter Smack
WAZANAME_807,A78907D6BE2E335D,Burning Jealousy
WAZANAME_808,A788F8D6BE2E19E0,Lash Out
WAZANAME_809,A788F9D6BE2E1B93,Poltergeist
WAZANAME_810,A78C86D6BE314101,Corrosive Gas
WAZANAME_811,A78C85D6BE313F4E,Coaching
WAZANAME_812,A78C84D6BE313D9B,Flip Turn
WAZANAME_813,A78C83D6BE313BE8,Triple Axel
WAZANAME_814,A78C8AD6BE3147CD,Dual Wingbeat
WAZANAME_815,A78C89D6BE31461A,Scorching Sands
WAZANAME_816,A78C88D6BE314467,Jungle Healing
WAZANAME_817,A78C87D6BE3142B4,Wicked Blow
WAZANAME_818,A78C7ED6BE313369,Surging Strikes
WAZANAME_819,A78C7DD6BE3131B6,Thunder Cage
WAZANAME_820,A78F8CD6BE33810A,Dragon Energy
WAZANAME_821,A78F8DD6BE3382BD,Freezing Glare
WAZANAME_822,A78F8AD6BE337DA4,Fiery Wrath
WAZANAME_823,A78F8BD6BE337F57,Thunderous Kick
WAZANAME_824,A78F88D6BE337A3E,Glacial Lance
WAZANAME_825,A78F89D6BE337BF1,Astral Barrage
WAZANAME_826,A78F86D6BE3376D8,Eerie Spell
WAZANAME_827,A78F87D6BE33788B,Dire Claw
WAZANAME_828,A78F84D6BE337372,Psyshield Bash
WAZANAME_829,A78F85D6BE337525,Power Shift
WAZANAME_830,A792F2D6BE366433,Stone Axe
WAZANAME_831,A792F1D6BE366280,Springtide Storm
WAZANAME_832,A792F4D6BE366799,Mystical Power
WAZANAME_833,A792F3D6BE3665E6,Raging Fury
WAZANAME_834,A792F6D6BE366AFF,Wave Crash
WAZANAME_835,A792F5D6BE36694C,Chloroblast
WAZANAME_836,A792F8D6BE366E65,Mountain Gale
WAZANAME_837,A792F7D6BE366CB2,Victory Dance
WAZANAME_838,A792FAD6BE3671CB,Headlong Rush
WAZANAME_839,A792F9D6BE367018,Barb Barrage
WAZANAME_840,A79678D6BE397DBC,Esper Wing
WAZANAME_841,A79679D6BE397F6F,Bitter Malice
WAZANAME_842,A7967AD6BE398122,Shelter
WAZANAME_843,A7967BD6BE3982D5,Triple Arrows
WAZANAME_844,A79674D6BE3976F0,Infernal Parade
WAZANAME_845,A79675D6BE3978A3,Ceaseless Edge
WAZANAME_846,A79676D6BE397A56,Bleakwind Storm
WAZANAME_847,A79677D6BE397C09,Wildbolt Storm
WAZANAME_848,A79680D6BE398B54,Sandsear Storm
WAZANAME_849,A79681D6BE398D07,Lunar Blessing
WAZANAME_850,A799FED6BE3C9745,Take Heart
WAZANAME_851,A799FDD6BE3C9592,Tera Blast
WAZANAME_852,A799FCD6BE3C93DF,Silk Trap
WAZANAME_853,A799FBD6BE3C922C,Axe Kick
WAZANAME_854,A799FAD6BE3C9079,Last Respects
WAZANAME_855,A799F9D6BE3C8EC6,Lumina Crash
WAZANAME_856,A799F8D6BE3C8D13,Order Up
WAZANAME_857,A799F7D6BE3C8B60,Jet Punch
WAZANAME_858,A79A06D6BE3CA4DD,Spicy Extract
WAZANAME_859,A79A05D6BE3CA32A,Spin Out
WAZANAME_860,A79D84D6BE3FB0CE,Population Bomb
WAZANAME_861,A79D85D6BE3FB281,Ice Spinner
WAZANAME_862,A79D82D6BE3FAD68,Glaive Rush
WAZANAME_863,A79D83D6BE3FAF1B,Revival Blessing
WAZANAME_864,A79D88D6BE3FB79A,Salt Cure
WAZANAME_865,A79D89D6BE3FB94D,Triple Dive
WAZANAME_866,A79D86D6BE3FB434,Mortal Spin
WAZANAME_867,A79D87D6BE3FB5E7,Doodle
WAZANAME_868,A79D7CD6BE3FA336,Fillet Away
WAZANAME_869,A79D7DD6BE3FA4E9,Kowtow Cleave
WAZANAME_870,A7A08AD6BE41F0D7,Flower Trick
WAZANAME_871,A7A089D6BE41EF24,Torch Song
WAZANAME_872,A7A08CD6BE41F43D,Aqua Step
WAZANAME_873,A7A08BD6BE41F28A,Raging Bull
WAZANAME_874,A7A086D6BE41EA0B,Make It Rain
WAZANAME_875,A7A085D6BE41E858,Psyblade
WAZANAME_876,A7A088D6BE41ED71,Hydro Steam
WAZANAME_877,A7A087D6BE41EBBE,Ruination
WAZANAME_878,A7A082D6BE41E33F,Collision Course
WAZANAME_879,A7A081D6BE41E18C,Electro Drift
WAZANAME_880,A76DF0D6BE174490,Shed Tail
WAZANAME_881,A76DF1D6BE174643,Chilly Reception
WAZANAME_882,A76DF2D6BE1747F6,Tidy Up
WAZANAME_883,A76DF3D6BE1749A9,Snowscape
WAZANAME_884,A76DF4D6BE174B5C,Pounce
WAZANAME_885,A76DF5D6BE174D0F,Trailblaze
WAZANAME_886,A76DF6D6BE174EC2,Chilling Water
WAZANAME_887,A76DF7D6BE175075,Hyper Drill
WAZANAME_888,A76DF8D6BE175228,Twin Beam
WAZANAME_889,A76DF9D6BE1753DB,Rage Fist
WAZANAME_890,A770F6D6BE198499,Armor Cannon
WAZANAME_891,A770F5D6BE1982E6,Bitter Blade
WAZANAME_892,A770F4D6BE198133,Double Shock
WAZANAME_893,A770F3D6BE197F80,Gigaton Hammer
WAZANAME_894,A770FAD6BE198B65,Comeuppance
WAZANAME_895,A770F9D6BE1989B2,Aqua Cutter
WAZANAME_896,A770F8D6BE1987FF,Blazing Torque
WAZANAME_897,A770F7D6BE19864C,Wicked Torque
WAZANAME_898,A770FED6BE199231,Noxious Torque
WAZANAME_899,A770FDD6BE19907E,Combat Torque
WAZANAME_900,B09F1BD6C37254E3,Magical Torque
WAZANAME_901,B09F1AD6C3725330,Blood Moon
WAZANAME_902,B09F1DD6C3725849,Matcha Gotcha
WAZANAME_903,B09F1CD6C3725696,Syrup Bomb
WAZANAME_904,B09F1FD6C3725BAF,Ivy Cudgel
WAZANAME_905,B09F1ED6C37259FC,Electro Shot
WAZANAME_906,B09F21D6C3725F15,Tera Starstorm
WAZANAME_907,B09F20D6C3725D62,Fickle Beam
WAZANAME_908,B09F23D6C372627B,Burning Bulwark
WAZANAME_909,B09F22D6C37260C8,Thunderclap
WAZANAME_910,B09BB5D6C36F71BA,Mighty Cleave
WAZANAME_911,B09BB6D6C36F736D,Tachyon Cutter
WAZANAME_912,B09BB3D6C36F6E54,Hard Press
WAZANAME_913,B09BB4D6C36F7007,Dragon Cheer
WAZANAME_914,B09BB1D6C36F6AEE,Alluring Voice
WAZANAME_915,B09BB2D6C36F6CA1,Temper Flare
WAZANAME_916,B09BAFD6C36F6788,Supercell Slam
WAZANAME_917,B09BB0D6C36F693B,Psychic Noise
WAZANAME_918,B09BADD6C36F6422,Upper Hand
WAZANAME_919,B09BAED6C36F65D5,Malignant Chain
