label,hash,flavor_text
ITEMNAME_485,A1EED8BD51EE975,Red Apricorn
ITEMNAME_486,A1EEA8BD51EE45C,Blue Apricorn
ITEMNAME_487,A1EEB8BD51EE60F,Yellow Apricorn
ITEMNAME_488,A1EF08BD51EEE8E,Green Apricorn
ITEMNAME_489,A1EF18BD51EF041,Pink Apricorn
ITEMNAME_490,A21EE8BD52120FF,White Apricorn
ITEMNAME_491,A21ED8BD5211F4C,Black Apricorn
ITEMNAME_492,A21F08BD5212465,Fast Ball
ITEMNAME_493,A21EF8BD52122B2,Level Ball
ITEMNAME_494,A21EA8BD5211A33,Lure Ball
ITEMNAME_495,A21E98BD5211880,Heavy Ball
ITEMNAME_496,A21EC8BD5211D99,Love Ball
ITEMNAME_497,A21EB8BD5211BE6,Friend Ball
ITEMNAME_498,A21F68BD5212E97,Moon Ball
ITEMNAME_499,A21F58BD5212CE4,Sport Ball
ITEMNAME_500,12E3938BDA1DF8E9,Park Ball
ITEMNAME_501,12E3928BDA1DF736,Photo Album
ITEMNAME_502,12E3918BDA1DF583,GB Sounds
ITEMNAME_503,12E3908BDA1DF3D0,Tidal Bell
ITEMNAME_504,12E3978BDA1DFFB5,Rage Candy Bar
ITEMNAME_505,12E3968BDA1DFE02,Data Card 01
ITEMNAME_506,12E3958BDA1DFC4F,Data Card 02
ITEMNAME_507,12E3948BDA1DFA9C,Data Card 03
ITEMNAME_508,12E39B8BDA1E0681,Data Card 04
ITEMNAME_509,12E39A8BDA1E04CE,Data Card 05
ITEMNAME_510,12E00D8BDA1ADF60,Data Card 06
ITEMNAME_511,12E00E8BDA1AE113,Data Card 07
ITEMNAME_512,12E00F8BDA1AE2C6,Data Card 08
ITEMNAME_513,12E0108BDA1AE479,Data Card 09
ITEMNAME_514,12E0118BDA1AE62C,Data Card 10
ITEMNAME_515,12E0128BDA1AE7DF,Data Card 11
ITEMNAME_516,12E0138BDA1AE992,Data Card 12
ITEMNAME_517,12E0148BDA1AEB45,Data Card 13
ITEMNAME_518,12E0158BDA1AECF8,Data Card 14
ITEMNAME_519,12E0168BDA1AEEAB,Data Card 15
ITEMNAME_520,12EA1F8BDA23527B,Data Card 16
ITEMNAME_521,12EA1E8BDA2350C8,Data Card 17
ITEMNAME_522,12EA218BDA2355E1,Data Card 18
ITEMNAME_523,12EA208BDA23542E,Data Card 19
ITEMNAME_524,12EA238BDA235947,Data Card 20
ITEMNAME_525,12EA228BDA235794,Data Card 21
ITEMNAME_526,12EA258BDA235CAD,Data Card 22
ITEMNAME_527,12EA248BDA235AFA,Data Card 23
ITEMNAME_528,12EA178BDA2344E3,Data Card 24
ITEMNAME_529,12EA168BDA234330,Data Card 25
ITEMNAME_530,12E6998BDA2038F2,Data Card 26
ITEMNAME_531,12E69A8BDA203AA5,Data Card 27
ITEMNAME_532,12E6978BDA20358C,Jade Orb
ITEMNAME_533,12E6988BDA20373F,Lock Capsule
ITEMNAME_534,12E6958BDA203226,Red Orb
ITEMNAME_535,12E6968BDA2033D9,Blue Orb
ITEMNAME_536,12E6938BDA202EC0,Enigma Stone
ITEMNAME_537,12E6948BDA203073,Prism Scale
ITEMNAME_538,12E6A18BDA20468A,Eviolite
ITEMNAME_539,12E6A28BDA20483D,Float Stone
ITEMNAME_540,12F12B8BDA29858D,Rocky Helmet
ITEMNAME_541,12F12A8BDA2983DA,Air Balloon
ITEMNAME_542,12F1298BDA298227,Red Card
ITEMNAME_543,12F1288BDA298074,Ring Target
ITEMNAME_544,12F1278BDA297EC1,Binding Band
ITEMNAME_545,12F1268BDA297D0E,Absorb Bulb
ITEMNAME_546,12F1258BDA297B5B,Cell Battery
ITEMNAME_547,12F1248BDA2979A8,Eject Button
ITEMNAME_548,12F1238BDA2977F5,Fire Gem
ITEMNAME_549,12F1228BDA297642,Water Gem
ITEMNAME_550,12EDA58BDA266C04,Electric Gem
ITEMNAME_551,12EDA68BDA266DB7,Grass Gem
ITEMNAME_552,12EDA78BDA266F6A,Ice Gem
ITEMNAME_553,12EDA88BDA26711D,Fighting Gem
ITEMNAME_554,12EDA18BDA266538,Poison Gem
ITEMNAME_555,12EDA28BDA2666EB,Ground Gem
ITEMNAME_556,12EDA38BDA26689E,Flying Gem
ITEMNAME_557,12EDA48BDA266A51,Psychic Gem
ITEMNAME_558,12ED9D8BDA265E6C,Bug Gem
ITEMNAME_559,12ED9E8BDA26601F,Rock Gem
ITEMNAME_560,12F7978BDA2EA8BF,Ghost Gem
ITEMNAME_561,12F7968BDA2EA70C,Dragon Gem
ITEMNAME_562,12F7998BDA2EAC25,Dark Gem
ITEMNAME_563,12F7988BDA2EAA72,Steel Gem
ITEMNAME_564,12F7938BDA2EA1F3,Normal Gem
ITEMNAME_565,12F7928BDA2EA040,Health Feather
ITEMNAME_566,12F7958BDA2EA559,Muscle Feather
ITEMNAME_567,12F7948BDA2EA3A6,Resist Feather
ITEMNAME_568,12F79F8BDA2EB657,Genius Feather
ITEMNAME_569,12F79E8BDA2EB4A4,Clever Feather
ITEMNAME_570,12F4918BDA2C68B6,Swift Feather
ITEMNAME_571,12F4928BDA2C6A69,Pretty Feather
ITEMNAME_572,12F48F8BDA2C6550,Cover Fossil
ITEMNAME_573,12F4908BDA2C6703,Plume Fossil
ITEMNAME_574,12F4958BDA2C6F82,Liberty Pass
ITEMNAME_575,12F4968BDA2C7135,Pass Orb
ITEMNAME_576,12F4938BDA2C6C1C,Dream Ball
ITEMNAME_577,12F4948BDA2C6DCF,Poké Toy
ITEMNAME_578,12F4998BDA2C764E,Prop Case
ITEMNAME_579,12F49A8BDA2C7801,Dragon Skull
ITEMNAME_580,12FEA38BDA34DBD1,Balm Mushroom
ITEMNAME_581,12FEA28BDA34DA1E,Big Nugget
ITEMNAME_582,12FEA18BDA34D86B,Pearl String
ITEMNAME_583,12FEA08BDA34D6B8,Comet Shard
ITEMNAME_584,12FEA78BDA34E29D,Relic Copper
ITEMNAME_585,12FEA68BDA34E0EA,Relic Silver
ITEMNAME_586,12FEA58BDA34DF37,Relic Gold
ITEMNAME_587,12FEA48BDA34DD84,Relic Vase
ITEMNAME_588,12FE9B8BDA34CE39,Relic Band
ITEMNAME_589,12FE9A8BDA34CC86,Relic Statue
ITEMNAME_590,12FB1D8BDA31C248,Relic Crown
ITEMNAME_591,12FB1E8BDA31C3FB,Casteliacone
ITEMNAME_592,12FB1F8BDA31C5AE,Dire Hit 2
ITEMNAME_593,12FB208BDA31C761,X Speed 2
ITEMNAME_594,12FB218BDA31C914,X Sp. Atk 2
ITEMNAME_595,12FB228BDA31CAC7,X Sp. Def 2
ITEMNAME_596,12FB238BDA31CC7A,X Defense 2
ITEMNAME_597,12FB248BDA31CE2D,X Attack 2
ITEMNAME_598,12FB158BDA31B4B0,X Accuracy 2
ITEMNAME_599,12FB168BDA31B663,X Speed 3
ITEMNAME_600,F80DA28BCAAD32A8,X Sp. Atk 3
ITEMNAME_601,F80DA38BCAAD345B,X Sp. Def 3
ITEMNAME_602,F80DA48BCAAD360E,X Defense 3
ITEMNAME_603,F80DA58BCAAD37C1,X Attack 3
ITEMNAME_604,F80DA68BCAAD3974,X Accuracy 3
ITEMNAME_605,F80DA78BCAAD3B27,X Speed 6
ITEMNAME_606,F80DA88BCAAD3CDA,X Sp. Atk 6
ITEMNAME_607,F80DA98BCAAD3E8D,X Sp. Def 6
ITEMNAME_608,F80D9A8BCAAD2510,X Defense 6
ITEMNAME_609,F80D9B8BCAAD26C3,X Attack 6
ITEMNAME_610,F810A88BCAAF72B1,X Accuracy 6
ITEMNAME_611,F810A78BCAAF70FE,Ability Urge
ITEMNAME_612,F810A68BCAAF6F4B,Item Drop
ITEMNAME_613,F810A58BCAAF6D98,Item Urge
ITEMNAME_614,F810AC8BCAAF797D,Reset Urge
ITEMNAME_615,F810AB8BCAAF77CA,Dire Hit 3
ITEMNAME_616,F810AA8BCAAF7617,Light Stone
ITEMNAME_617,F810A98BCAAF7464,Dark Stone
ITEMNAME_618,F810A08BCAAF6519,TM093
ITEMNAME_619,F8109F8BCAAF6366,TM094
ITEMNAME_620,F8142E8BCAB28C3A,TM095
ITEMNAME_621,F8142F8BCAB28DED,Xtransceiver
ITEMNAME_622,F8142C8BCAB288D4,???
ITEMNAME_623,F8142D8BCAB28A87,Gram 1
ITEMNAME_624,F8142A8BCAB2856E,Gram 2
ITEMNAME_625,F8142B8BCAB28721,Gram 3
ITEMNAME_626,F814288BCAB28208,Xtransceiver
ITEMNAME_627,F814298BCAB283BB,Medal Box
ITEMNAME_628,F814268BCAB27EA2,DNA Splicers
ITEMNAME_629,F814278BCAB28055,DNA Splicers
ITEMNAME_630,F817948BCAB56F63,Permit
ITEMNAME_631,F817938BCAB56DB0,Oval Charm
ITEMNAME_632,F817968BCAB572C9,Shiny Charm
ITEMNAME_633,F817958BCAB57116,Plasma Card
ITEMNAME_634,F817988BCAB5762F,Grubby Hanky
ITEMNAME_635,F817978BCAB5747C,Colress Machine
ITEMNAME_636,F8179A8BCAB57995,Dropped Item
ITEMNAME_637,F817998BCAB577E2,Dropped Item
ITEMNAME_638,F8179C8BCAB57CFB,Reveal Glass
ITEMNAME_639,F8179B8BCAB57B48,Weakness Policy
ITEMNAME_640,F81B1A8BCAB888EC,Assault Vest
ITEMNAME_641,F81B1B8BCAB88A9F,Holo Caster
ITEMNAME_642,F81B1C8BCAB88C52,Prof’s Letter
ITEMNAME_643,F81B1D8BCAB88E05,Roller Skates
ITEMNAME_644,F81B168BCAB88220,Pixie Plate
ITEMNAME_645,F81B178BCAB883D3,Ability Capsule
ITEMNAME_646,F81B188BCAB88586,Whipped Dream
ITEMNAME_647,F81B198BCAB88739,Sachet
ITEMNAME_648,F81B228BCAB89684,Luminous Moss
ITEMNAME_649,F81B238BCAB89837,Snowball
ITEMNAME_650,F81EA08BCABBA275,Safety Goggles
ITEMNAME_651,F81E9F8BCABBA0C2,Poké Flute
ITEMNAME_652,F81E9E8BCABB9F0F,Rich Mulch
ITEMNAME_653,F81E9D8BCABB9D5C,Surprise Mulch
ITEMNAME_654,F81E9C8BCABB9BA9,Boost Mulch
ITEMNAME_655,F81E9B8BCABB99F6,Amaze Mulch
ITEMNAME_656,F81E9A8BCABB9843,Gengarite
ITEMNAME_657,F81E998BCABB9690,Gardevoirite
ITEMNAME_658,F81EA88BCABBB00D,Ampharosite
ITEMNAME_659,F81EA78BCABBAE5A,Venusaurite
ITEMNAME_660,F821A68BCABDE27E,Charizardite X
ITEMNAME_661,F821A78BCABDE431,Blastoisinite
ITEMNAME_662,F821A48BCABDDF18,Mewtwonite X
ITEMNAME_663,F821A58BCABDE0CB,Mewtwonite Y
ITEMNAME_664,F821AA8BCABDE94A,Blazikenite
ITEMNAME_665,F821AB8BCABDEAFD,Medichamite
ITEMNAME_666,F821A88BCABDE5E4,Houndoominite
ITEMNAME_667,F821A98BCABDE797,Aggronite
ITEMNAME_668,F8219E8BCABDD4E6,Banettite
ITEMNAME_669,F8219F8BCABDD699,Tyranitarite
ITEMNAME_670,F8252C8BCAC0FC07,Scizorite
ITEMNAME_671,F8252B8BCAC0FA54,Pinsirite
ITEMNAME_672,F8252E8BCAC0FF6D,Aerodactylite
ITEMNAME_673,F8252D8BCAC0FDBA,Lucarionite
ITEMNAME_674,F825288BCAC0F53B,Abomasite
ITEMNAME_675,F825278BCAC0F388,Kangaskhanite
ITEMNAME_676,F8252A8BCAC0F8A1,Gyaradosite
ITEMNAME_677,F825298BCAC0F6EE,Absolite
ITEMNAME_678,F825248BCAC0EE6F,Charizardite Y
ITEMNAME_679,F825238BCAC0ECBC,Alakazite
ITEMNAME_680,F7F2128BCA957640,Heracronite
ITEMNAME_681,F7F2138BCA9577F3,Mawilite
ITEMNAME_682,F7F2148BCA9579A6,Manectite
ITEMNAME_683,F7F2158BCA957B59,Garchompite
ITEMNAME_684,F7F2168BCA957D0C,Latiasite
ITEMNAME_685,F7F2178BCA957EBF,Latiosite
ITEMNAME_686,F7F2188BCA958072,Roseli Berry
ITEMNAME_687,F7F2198BCA958225,Kee Berry
ITEMNAME_688,F7F21A8BCA9583D8,Maranga Berry
ITEMNAME_689,F7F21B8BCA95858B,Sprinklotad
ITEMNAME_690,F7F5988BCA988FC9,TM096
ITEMNAME_691,F7F5978BCA988E16,TM097
ITEMNAME_692,F7F5968BCA988C63,TM098
ITEMNAME_693,F7F5958BCA988AB0,TM099
ITEMNAME_694,F7F59C8BCA989695,TM100
ITEMNAME_695,F7F59B8BCA9894E2,Power Plant Pass
ITEMNAME_696,F7F59A8BCA98932F,Mega Ring
ITEMNAME_697,F7F5998BCA98917C,Intriguing Stone
ITEMNAME_698,F7F5A08BCA989D61,Common Stone
ITEMNAME_699,F7F59F8BCA989BAE,Discount Coupon
ITEMNAME_700,123BD8BCFF16013,Elevator Key
ITEMNAME_701,123BC8BCFF15E60,TMV Pass
ITEMNAME_702,123BF8BCFF16379,Honor of Kalos
ITEMNAME_703,123BE8BCFF161C6,Adventure Guide
ITEMNAME_704,123C18BCFF166DF,Strange Souvenir
ITEMNAME_705,123C08BCFF1652C,Lens Case
ITEMNAME_706,123C38BCFF16A45,Makeup Bag
ITEMNAME_707,123C28BCFF16892,Travel Trunk
ITEMNAME_708,123C58BCFF16DAB,Lumiose Galette
ITEMNAME_709,123C48BCFF16BF8,Shalour Sable
ITEMNAME_710,120578BCFEE7CEA,Jaw Fossil
ITEMNAME_711,120588BCFEE7E9D,Sail Fossil
ITEMNAME_712,120558BCFEE7984,Looker Ticket
ITEMNAME_713,120568BCFEE7B37,Bike
ITEMNAME_714,120538BCFEE761E,Holo Caster
ITEMNAME_715,120548BCFEE77D1,Fairy Gem
ITEMNAME_716,120518BCFEE72B8,Mega Charm
ITEMNAME_717,120528BCFEE746B,Mega Glove
ITEMNAME_718,1204F8BCFEE6F52,Mach Bike
ITEMNAME_719,120508BCFEE7105,Acro Bike
ITEMNAME_720,11CD18BCFEB6361,Wailmer Pail
ITEMNAME_721,11CD08BCFEB61AE,Devon Parts
ITEMNAME_722,11CCF8BCFEB5FFB,Soot Sack
ITEMNAME_723,11CCE8BCFEB5E48,Basement Key
ITEMNAME_724,11CD58BCFEB6A2D,Pokéblock Kit
ITEMNAME_725,11CD48BCFEB687A,Letter
ITEMNAME_726,11CD38BCFEB66C7,Eon Ticket
ITEMNAME_727,11CD28BCFEB6514,Scanner
ITEMNAME_728,11CC98BCFEB55C9,Go-Goggles
ITEMNAME_729,11CC88BCFEB5416,Meteorite
ITEMNAME_730,1194B8BCFE849D8,Key to Room 1
ITEMNAME_731,1194C8BCFE84B8B,Key to Room 2
ITEMNAME_732,1194D8BCFE84D3E,Key to Room 4
ITEMNAME_733,1194E8BCFE84EF1,Key to Room 6
ITEMNAME_734,1194F8BCFE850A4,Storage Key
ITEMNAME_735,119508BCFE85257,Devon Scope
ITEMNAME_736,119518BCFE8540A,S.S. Ticket
ITEMNAME_737,119528BCFE855BD,HM07
ITEMNAME_738,119438BCFE83C40,Devon Scuba Gear
ITEMNAME_739,119448BCFE83DF3,Contest Costume
ITEMNAME_740,131558BCFFCECB7,Contest Costume
ITEMNAME_741,131548BCFFCEB04,Magma Suit
ITEMNAME_742,131578BCFFCF01D,Aqua Suit
ITEMNAME_743,131568BCFFCEE6A,Pair of Tickets
ITEMNAME_744,131518BCFFCE5EB,Mega Bracelet
ITEMNAME_745,131508BCFFCE438,Mega Pendant
ITEMNAME_746,131538BCFFCE951,Mega Glasses
ITEMNAME_747,131528BCFFCE79E,Mega Anchor
ITEMNAME_748,1314D8BCFFCDF1F,Mega Stickpin
ITEMNAME_749,1314C8BCFFCDD6C,Mega Tiara
ITEMNAME_750,12DCF8BCFF9D32E,Mega Anklet
ITEMNAME_751,12DD08BCFF9D4E1,Meteorite
ITEMNAME_752,12DCD8BCFF9CFC8,Swampertite
ITEMNAME_753,12DCE8BCFF9D17B,Sceptilite
ITEMNAME_754,12DD38BCFF9D9FA,Sablenite
ITEMNAME_755,12DD48BCFF9DBAD,Altarianite
ITEMNAME_756,12DD18BCFF9D694,Galladite
ITEMNAME_757,12DD28BCFF9D847,Audinite
ITEMNAME_758,12DC78BCFF9C596,Metagrossite
ITEMNAME_759,12DC88BCFF9C749,Sharpedonite
ITEMNAME_760,12A498BCFF6B9A5,Slowbronite
ITEMNAME_761,12A488BCFF6B7F2,Steelixite
ITEMNAME_762,12A478BCFF6B63F,Pidgeotite
ITEMNAME_763,12A468BCFF6B48C,Glalitite
ITEMNAME_764,12A458BCFF6B2D9,Diancite
ITEMNAME_765,12A448BCFF6B126,Prison Bottle
ITEMNAME_766,12A438BCFF6AF73,Mega Cuff
ITEMNAME_767,12A428BCFF6ADC0,Cameruptite
ITEMNAME_768,12A518BCFF6C73D,Lopunnite
ITEMNAME_769,12A508BCFF6C58A,Salamencite
ITEMNAME_770,127438BCFF4799C,Beedrillite
ITEMNAME_771,127448BCFF47B4F,Meteorite
ITEMNAME_772,127458BCFF47D02,Meteorite
ITEMNAME_773,127468BCFF47EB5,Key Stone
ITEMNAME_774,1273F8BCFF472D0,Meteorite Shard
ITEMNAME_775,127408BCFF47483,Eon Flute
ITEMNAME_776,127418BCFF47636,Normalium Z
ITEMNAME_777,127428BCFF477E9,Firium Z
ITEMNAME_778,1274B8BCFF48734,Waterium Z
ITEMNAME_779,1274C8BCFF488E7,Electrium Z
ITEMNAME_780,1084D8BCFD9DA0B,Grassium Z
ITEMNAME_781,1084C8BCFD9D858,Icium Z
ITEMNAME_782,1084F8BCFD9DD71,Fightinium Z
ITEMNAME_783,1084E8BCFD9DBBE,Poisonium Z
ITEMNAME_784,108518BCFD9E0D7,Groundium Z
ITEMNAME_785,108508BCFD9DF24,Flyinium Z
ITEMNAME_786,108538BCFD9E43D,Psychium Z
ITEMNAME_787,108528BCFD9E28A,Buginium Z
ITEMNAME_788,108458BCFD9CC73,Rockium Z
ITEMNAME_789,108448BCFD9CAC0,Ghostium Z
ITEMNAME_790,105478BCFD79A02,Dragonium Z
ITEMNAME_791,105488BCFD79BB5,Darkinium Z
ITEMNAME_792,105458BCFD7969C,Steelium Z
ITEMNAME_793,105468BCFD7984F,Fairium Z
ITEMNAME_794,105438BCFD79336,Pikanium Z
ITEMNAME_795,105448BCFD794E9,Bottle Cap
ITEMNAME_796,105418BCFD78FD0,Gold Bottle Cap
ITEMNAME_797,105428BCFD79183,Z-Ring
ITEMNAME_798,1054F8BCFD7A79A,Decidium Z
ITEMNAME_799,105508BCFD7A94D,Incinium Z
ITEMNAME_800,E793CC8BC1955C72,Primarium Z
ITEMNAME_801,E793CD8BC1955E25,Tapunium Z
ITEMNAME_802,E793CA8BC195590C,Marshadium Z
ITEMNAME_803,E793CB8BC1955ABF,Aloraichium Z
ITEMNAME_804,E793C88BC19555A6,Snorlium Z
ITEMNAME_805,E793C98BC1955759,Eevium Z
ITEMNAME_806,E793C68BC1955240,Mewnium Z
ITEMNAME_807,E793C78BC19553F3,Normalium Z
ITEMNAME_808,E793D48BC1956A0A,Firium Z
ITEMNAME_809,E793D58BC1956BBD,Waterium Z
ITEMNAME_810,E797528BC19875FB,Electrium Z
ITEMNAME_811,E797518BC1987448,Grassium Z
ITEMNAME_812,E797548BC1987961,Icium Z
ITEMNAME_813,E797538BC19877AE,Fightinium Z
ITEMNAME_814,E797568BC1987CC7,Poisonium Z
ITEMNAME_815,E797558BC1987B14,Groundium Z
ITEMNAME_816,E797588BC198802D,Flyinium Z
ITEMNAME_817,E797578BC1987E7A,Psychium Z
ITEMNAME_818,E7974A8BC1986863,Buginium Z
ITEMNAME_819,E797498BC19866B0,Rockium Z
ITEMNAME_820,E78D408BC19002E0,Ghostium Z
ITEMNAME_821,E78D418BC1900493,Dragonium Z
ITEMNAME_822,E78D428BC1900646,Darkinium Z
ITEMNAME_823,E78D438BC19007F9,Steelium Z
ITEMNAME_824,E78D448BC19009AC,Fairium Z
ITEMNAME_825,E78D458BC1900B5F,Pikanium Z
ITEMNAME_826,E78D468BC1900D12,Decidium Z
ITEMNAME_827,E78D478BC1900EC5,Incinium Z
ITEMNAME_828,E78D488BC1901078,Primarium Z
ITEMNAME_829,E78D498BC190122B,Tapunium Z
ITEMNAME_830,E790C68BC1931C69,Marshadium Z
ITEMNAME_831,E790C58BC1931AB6,Aloraichium Z
ITEMNAME_832,E790C48BC1931903,Snorlium Z
ITEMNAME_833,E790C38BC1931750,Eevium Z
ITEMNAME_834,E790CA8BC1932335,Mewnium Z
ITEMNAME_835,E790C98BC1932182,Pikashunium Z
ITEMNAME_836,E790C88BC1931FCF,Pikashunium Z
ITEMNAME_837,E790C78BC1931E1C,???
ITEMNAME_838,E790CE8BC1932A01,???
ITEMNAME_839,E790CD8BC193284E,???
ITEMNAME_840,E7A1C48BC1A18C36,???
ITEMNAME_841,E7A1C58BC1A18DE9,Forage Bag
ITEMNAME_842,E7A1C28BC1A188D0,Fishing Rod
ITEMNAME_843,E7A1C38BC1A18A83,Professor’s Mask
ITEMNAME_844,E7A1C88BC1A19302,Festival Ticket
ITEMNAME_845,E7A1C98BC1A194B5,Sparkling Stone
ITEMNAME_846,E7A1C68BC1A18F9C,Adrenaline Orb
ITEMNAME_847,E7A1C78BC1A1914F,Zygarde Cube
ITEMNAME_848,E7A1CC8BC1A199CE,???
ITEMNAME_849,E7A1CD8BC1A19B81,Ice Stone
ITEMNAME_850,E7A4CA8BC1A3CC3F,Ride Pager
ITEMNAME_851,E7A4C98BC1A3CA8C,Beast Ball
ITEMNAME_852,E7A4CC8BC1A3CFA5,Big Malasada
ITEMNAME_853,E7A4CB8BC1A3CDF2,Red Nectar
ITEMNAME_854,E7A4C68BC1A3C573,Yellow Nectar
ITEMNAME_855,E7A4C58BC1A3C3C0,Pink Nectar
ITEMNAME_856,E7A4C88BC1A3C8D9,Purple Nectar
ITEMNAME_857,E7A4C78BC1A3C726,Sun Flute
ITEMNAME_858,E7A4D28BC1A3D9D7,Moon Flute
ITEMNAME_859,E7A4D18BC1A3D824,???
ITEMNAME_860,E79AD88BC19B8F84,Enigmatic Card
ITEMNAME_861,E79AD98BC19B9137,Silver Razz Berry
ITEMNAME_862,E79ADA8BC19B92EA,Golden Razz Berry
ITEMNAME_863,E79ADB8BC19B949D,Silver Nanab Berry
ITEMNAME_864,E79AD48BC19B88B8,Golden Nanab Berry
ITEMNAME_865,E79AD58BC19B8A6B,Silver Pinap Berry
ITEMNAME_866,E79AD68BC19B8C1E,Golden Pinap Berry
ITEMNAME_867,E79AD78BC19B8DD1,???
ITEMNAME_868,E79AD08BC19B81EC,???
ITEMNAME_869,E79AD18BC19B839F,???
ITEMNAME_870,E79E5E8BC19EA90D,???
ITEMNAME_871,E79E5D8BC19EA75A,???
ITEMNAME_872,E79E5C8BC19EA5A7,Secret Key
ITEMNAME_873,E79E5B8BC19EA3F4,S.S. Ticket
ITEMNAME_874,E79E5A8BC19EA241,Silph Scope
ITEMNAME_875,E79E598BC19EA08E,Parcel
ITEMNAME_876,E79E588BC19E9EDB,Card Key
ITEMNAME_877,E79E578BC19E9D28,Gold Teeth
ITEMNAME_878,E79E568BC19E9B75,Lift Key
ITEMNAME_879,E79E558BC19E99C2,Terrain Extender
ITEMNAME_880,E7AF5C8BC1AD18DA,Protective Pads
ITEMNAME_881,E7AF5D8BC1AD1A8D,Electric Seed
ITEMNAME_882,E7AF5A8BC1AD1574,Psychic Seed
ITEMNAME_883,E7AF5B8BC1AD1727,Misty Seed
ITEMNAME_884,E7AF588BC1AD120E,Grassy Seed
ITEMNAME_885,E7AF598BC1AD13C1,Stretchy Spring
ITEMNAME_886,E7AF568BC1AD0EA8,Chalky Stone
ITEMNAME_887,E7AF578BC1AD105B,Marble
ITEMNAME_888,E7AF548BC1AD0B42,Lone Earring
ITEMNAME_889,E7AF558BC1AD0CF5,Beach Glass
ITEMNAME_890,E7B2C28BC1AFFC03,Gold Leaf
ITEMNAME_891,E7B2C18BC1AFFA50,Silver Leaf
ITEMNAME_892,E7B2C48BC1AFFF69,Polished Mud Ball
ITEMNAME_893,E7B2C38BC1AFFDB6,Tropical Shell
ITEMNAME_894,E7B2C68BC1B002CF,Leaf Letter
ITEMNAME_895,E7B2C58BC1B0011C,Leaf Letter
ITEMNAME_896,E7B2C88BC1B00635,Small Bouquet
ITEMNAME_897,E7B2C78BC1B00482,???
ITEMNAME_898,E7B2CA8BC1B0099B,???
ITEMNAME_899,E7B2C98BC1B007E8,???
ITEMNAME_900,EEF7078BC5682BBD,Lure
ITEMNAME_901,EEF7068BC5682A0A,Super Lure
ITEMNAME_902,EEF7058BC5682857,Max Lure
ITEMNAME_903,EEF7048BC56826A4,Pewter Crunchies
ITEMNAME_904,EEF7038BC56824F1,Fighting Memory
ITEMNAME_905,EEF7028BC568233E,Flying Memory
ITEMNAME_906,EEF7018BC568218B,Poison Memory
ITEMNAME_907,EEF7008BC5681FD8,Ground Memory
ITEMNAME_908,EEF6FF8BC5681E25,Rock Memory
ITEMNAME_909,EEF6FE8BC5681C72,Bug Memory
ITEMNAME_910,EEF4018BC565EBB4,Ghost Memory
ITEMNAME_911,EEF4028BC565ED67,Steel Memory
ITEMNAME_912,EEF4038BC565EF1A,Fire Memory
ITEMNAME_913,EEF4048BC565F0CD,Water Memory
ITEMNAME_914,EEF3FD8BC565E4E8,Grass Memory
ITEMNAME_915,EEF3FE8BC565E69B,Electric Memory
ITEMNAME_916,EEF3FF8BC565E84E,Psychic Memory
ITEMNAME_917,EEF4008BC565EA01,Ice Memory
ITEMNAME_918,EEF3F98BC565DE1C,Dragon Memory
ITEMNAME_919,EEF3FA8BC565DFCF,Dark Memory
ITEMNAME_920,EEFDF38BC56E286F,Fairy Memory
ITEMNAME_921,EEFDF28BC56E26BC,Solganium Z
ITEMNAME_922,EEFDF58BC56E2BD5,Lunalium Z
ITEMNAME_923,EEFDF48BC56E2A22,Ultranecrozium Z
ITEMNAME_924,EEFDEF8BC56E21A3,Mimikium Z
ITEMNAME_925,EEFDEE8BC56E1FF0,Lycanium Z
ITEMNAME_926,EEFDF18BC56E2509,Kommonium Z
ITEMNAME_927,EEFDF08BC56E2356,Solganium Z
ITEMNAME_928,EEFDFB8BC56E3607,Lunalium Z
ITEMNAME_929,EEFDFA8BC56E3454,Ultranecrozium Z
ITEMNAME_930,EEFA6D8BC56B0EE6,Mimikium Z
ITEMNAME_931,EEFA6E8BC56B1099,Lycanium Z
ITEMNAME_932,EEFA6B8BC56B0B80,Kommonium Z
ITEMNAME_933,EEFA6C8BC56B0D33,Z-Power Ring
ITEMNAME_934,EEFA718BC56B15B2,Pink Petal
ITEMNAME_935,EEFA728BC56B1765,Orange Petal
ITEMNAME_936,EEFA6F8BC56B124C,Blue Petal
ITEMNAME_937,EEFA708BC56B13FF,Red Petal
ITEMNAME_938,EEFA758BC56B1C7E,Green Petal
ITEMNAME_939,EEFA768BC56B1E31,Yellow Petal
ITEMNAME_940,EEE96F8BC55C9F19,Purple Petal
ITEMNAME_941,EEE96E8BC55C9D66,Rainbow Flower
ITEMNAME_942,EEE96D8BC55C9BB3,Surge Badge
ITEMNAME_943,EEE96C8BC55C9A00,N-Solarizer
ITEMNAME_944,EEE9738BC55CA5E5,N-Lunarizer
ITEMNAME_945,EEE9728BC55CA432,N-Solarizer
ITEMNAME_946,EEE9718BC55CA27F,N-Lunarizer
ITEMNAME_947,EEE9708BC55CA0CC,Ilima’s Normalium Z
ITEMNAME_948,EEE9778BC55CACB1,Left Poké Ball
ITEMNAME_949,EEE9768BC55CAAFE,Roto Hatch
ITEMNAME_950,EEE6698BC55A5F10,Roto Bargain
ITEMNAME_951,EEE66A8BC55A60C3,Roto Prize Money
ITEMNAME_952,EEE66B8BC55A6276,Roto Exp. Points
ITEMNAME_953,EEE66C8BC55A6429,Roto Friendship
